,company,location,salary_from,salary_to,technologies,title
707,employer represented by techfolk,"Cambridge, UK",55389.6,65940.0,"['linux', 'devops', 'cloud', 'automation', 'sysadmin']","Platform Engineer / DevOps at employer represented by techfolk (Cambridge, UK)"
708,Contiamo,"Berlin, Germany",69924.0,93232.0,"['javascript', 'reactjs', 'ecmascript-6', 'd3.js', 'typescript']","Senior Frontend Developer | Data Science Platform at Contiamo (Berlin, Germany)"
709,European Bioinformatics Institute (EMBL-EBI),"Hinxton, UK",,,"['reactjs', 'javascript', 'java', 'node.js', 'html5']","Web Developer at European Bioinformatics Institute (EMBL-EBI) (Hinxton, UK)"
710,AppLift,"Berlin, Germany",,,"['go', 'scala', 'clojure']","Senior Software Engineer (m/f) at AppLift (Berlin, Germany)"
711,nFrames GmbH,"Stuttgart, Deutschland",,,['c++'],"C++ Developer (f/m) for 3D/ Computer Vision at nFrames GmbH (Stuttgart, Deutschland)"
712,"Stout Systems Development, Inc.","Ann Arbor, MI",,,"['c++', 'image-processing']","C++ Software Engineer (Image Processing) (SO - 2493) at Stout Systems Development, Inc. (Ann Arbor, MI)"
713,Gradwell,"Bath, UK",52752.0,65940.0,"['php', 'javascript', 'agile', 'tdd']","Senior Full Stack PHP Developer at Gradwell (Bath, UK)"
714,We Got POP Ltd,"London, UK",59.346,79.128,"['javascript', 'reactjs', 'react-native', 'python', 'amazon-web-services']","Senior frontend or fullstack developer? Fancy breaking into the film industry? at We Got POP Ltd (London, UK)"
715,Tobii AB,"Danderyd, Sweden",,,"['algorithm', 'machine-learning', 'qa', 'computer-vision']","Machine Learning Engineer at Tobii AB (Danderyd, Sweden)"
716,SumUp,"Berlin, Germany",,,"['amazon-web-services', 'microservices']","VP Technology - FinTech at SumUp (Berlin, Germany)"
717,BlackRock,"New York, NY",,,['java'],"Java Software Engineer (NOSQL /J2EE / Spring / JavaScript /HTML) at BlackRock (New York, NY)"
718,BlackRock,"Wilmington, DE",,,['java'],"Full Stack Java Developer (Java / AngularJS / Spring / Open Source) at BlackRock (Wilmington, DE)"
719,BlackRock,"New York, NY",,,['react'],"Aladdin Risk for Wealth Management Front-End Developer (React/JavaScript) at BlackRock (New York, NY)"
720,kirchbergerknorr GmbH,"München, Deutschland",,,"['php', 'symfony2', 'jenkins']","(Senior) PHP / BackEnd Entwickler (m/w) at kirchbergerknorr GmbH (München, Deutschland)"
721,bitpanda,"Wien, Austria",,,"['amazon-web-services', 'apache', 'docker', 'linux', 'sysadmin']","Linux Systems Engineer (m/f) at bitpanda (Wien, Austria)"
722,Campspot,"Denver, CO",,,"['java', 'javascript', 'mysql', 'angularjs', 'dropwizard']","Senior Software Developer at Campspot (Denver, CO)"
723,Indivio,"Redwood City, CA",,,"['user-experience', 'javascript', 'html5']","Frontend Engineer at Indivio (Redwood City, CA)"
724,Zalando SE,"Berlin, Germany",,,"['react-native', 'reactjs', 'rxjs', 'rx-java', 'javascript']","React Native Developer at Zalando SE (Berlin, Germany)"
725,Linx- IT Solutions  bv,"Amsterdam, Netherlands",,,"['javascript', 'angularjs', 'css', 'sql-server', 'html']","Senior Front-End Developer Angular JS near Amsterdam at Linx- IT Solutions  bv (Amsterdam, Netherlands)"
726,Fetchr,"Dubai, United Arab Emirates",72000.0,108000.0,"['java', 'android', 'git', 'api', 'user-interface']","Senior Software Engineer (Android Specialist) at Fetchr (Dubai, United Arab Emirates)"
727,Fetchr,"Dubai, United Arab Emirates",72000.0,108000.0,"['python', 'java', 'scala', 'api', 'amazon-web-services']","Software Engineer - Backend at Fetchr (Dubai, United Arab Emirates)"
728,The Ohio State University,"Columbus, OH",,,"['php', 'user-interface', 'cloud']","Web Developer The Ohio State University at The Ohio State University (Columbus, OH)"
729,B2M Solutions,"Milton, UK",31651.2,34288.8,"['node.js', 'javascript', 'reactjs', 'amazon-web-services']","Graduate NodeJS/Javascript Developer - Data Analytics at B2M Solutions (Milton, UK)"
730,Careem,"Berlin, Germany",,,"['java', 'distributed-computing', 'scalability', 'high-availability', 'amazon-web-services']","Software Engineering Manager (Distributed Systems) at Careem (Berlin, Germany)"
731,Socionext Europe GmbH,"Langen (Hessen), Deutschland",,,"['c++', 'c', 'embedded']","Software/Application Engineer ISP (m/f) at Socionext Europe GmbH (Langen (Hessen), Deutschland)"
732,Wellcome Trust Sanger Institute,"Hinxton, UK",,,"['user-experience', 'user-interface', 'design', 'user-testing', 'wireframe']","UX Specialist at Wellcome Trust Sanger Institute (Hinxton, UK)"
733,Lotum GmbH,"Bad Nauheim, Deutschland",,,"['javascript', 'java', 'node.js', 'typescript', 'html5']","Web Developer für Facebook Instant Games (w/m) at Lotum GmbH (Bad Nauheim, Deutschland)"
734,Philips EMEA,"Klagenfurt, Austria",,,"['android', 'ios', 'java']","System Architect at Philips EMEA (Klagenfurt, Austria)"
735,EXASOL,"Nuremberg, Germany",,,['security'],"Head of Information Management (m/f) at EXASOL (Nuremberg, Germany)"
736,Alpiq Blue Energy AG / Talentum AG,"Zürich, Switzerland",,,"['embedded', 'linux', 'modbus', 'c++', 'automated-tests']","Senior C++/Linux Embedded Software Engineer at Alpiq Blue Energy AG / Talentum AG (Zürich, Switzerland)"
737,Infectious Media,"London, UK",52752.0,92316.0,"['javascript', 'python', 'ruby', 'sql']","Technical Product Manager at Infectious Media (London, UK)"
738,Talentum AG,"Baden, Switzerland",,,"['.net', 'c#', 'wpf']","Senior .NET Software Engineer at Talentum AG (Baden, Switzerland)"
739,INFARE,"Copenhagen, Denmark",,,"['hadoop', 'apache-spark', 'bigdata', 'java', 'scala']","Data Platform Engineer - Java/Scala/Others at INFARE (Copenhagen, Denmark)"
740,Treatwell,"Vilnius, Lithuania",,,"['java', 'spring', 'hibernate']","Software Engineer - Java at Treatwell (Vilnius, Lithuania)"
741,HeavenHR,"Berlin, Deutschland",52443.0,81578.0,"['reactjs', 'javascript', 'html5', 'css3']","Senior React.js Frontend Developer (m/f) at HeavenHR (Berlin, Deutschland)"
742,BigChange Apps Ltd,"Leeds, UK",52752.0,79128.0,"['.net', 'c#', 'aws', 'sql']","Skilled Developer - mostly .Net at BigChange Apps Ltd (Leeds, UK) (allows remote)"
743,The Science and Technology Facilities Council,"Didcot, UK",39564.0,47476.8,"['sql', 'c#']","Software Engineer/Developer at The Science and Technology Facilities Council (Didcot, UK)"
744,Pensionsmyndigheten,"Stockholm, Sweden",,,"['sql', 'sql-server', 'data-warehouse', 'etl', 'sas', 'sysadmin']","Datawarehouse-utvecklare till analysavdelningen at Pensionsmyndigheten (Stockholm, Sweden)"
745,TOPdesk,"Delft, Netherlands",,,"['puppet', 'docker', 'powershell', 'python', 'sysadmin']","DevOps Engineer who wants to work at the 3rd Best Employer of the Netherlands at TOPdesk (Delft, Netherlands)"
746,Strossle,"Malmö, Sweden",,,"['tensorflow', 'python', 'spark', 'data-science']","Senior Data Scientist at Strossle (Malmö, Sweden)"
747,internetstores GmbH,"Stuttgart, Deutschland",,,"['symfony2', 'php', 'git', 'vagrant']","Senior Web Developer (f/m) at internetstores GmbH (Stuttgart, Deutschland)"
748,Coresystems AG,"Berlin, Germany",,,"['javascript', 'typescript', 'angular', 'node.js', 'css3']","Full Stack Web Developer at Coresystems AG (Berlin, Germany)"
749,Detlev Louis Motorrad-Vertriebsgesellschaft mbH,"Hamburg, Deutschland",,,"['jenkins', 'git', 'vmware', 'vagrant', 'docker']","DevOps Engineer (m/w) in der Webentwicklung für eCommerce in Hamburg at Detlev Louis Motorrad-Vertriebsgesellschaft mbH (Hamburg, Deutschland)"
750,Niederösterreichische Versicherung AG,"Sankt Pölten, Österreich",,,"['java', 'c++', 'c', 'sql', 'oracle']","Softwareentwickler/in in JAVA at Niederösterreichische Versicherung AG (Sankt Pölten, Österreich)"
751,Detlev Louis Motorrad-Vertriebsgesellschaft mbH,"Hamburg, Deutschland",,,"['scrum', 'agile', 'php', 'kanban']","Scrum Master (m/w) für Cross-located-Dev-Team (deutschsprachig) im eCommerc at Detlev Louis Motorrad-Vertriebsgesellschaft mbH (Hamburg, Deutschland)"
752,Detlev Louis Motorrad-Vertriebsgesellschaft mbH,"Hamburg, Deutschland",,,"['php', 'oop', 'mysql', 'zend-framework2', 'ajax']","Web-Entwickler (m/w) Backend/Fullstack Dev at Detlev Louis Motorrad-Vertriebsgesellschaft mbH (Hamburg, Deutschland)"
753,F-Secure,"Helsingfors, Finland",,,"['security', 'c++', 'windows', 'osx', 'linux']","Software engineer for cyber security business at F-Secure (Helsingfors, Finland)"
754,F-Secure,"Helsingfors, Finland",,,"['python', 'security', 'automated-tests', 'virtualization', 'cloud']","Software engineer in test at F-Secure (Helsingfors, Finland)"
755,Grab,Singapore,50000.0,100000.0,"['algorithm', 'data-structures', 'go', 'distributed-system', 'scalability']","Software Engineer, Backend - Pricing at Grab (Singapore)"
756,Grab,Singapore,45000.0,95000.0,"['data-structures', 'algorithms', 'distributed-system', 'go', 'python']","Software Engineer, Backend - Experimentation Platform at Grab (Singapore)"
757,CIBC,"Toronto, ON, Canada",,,"['agile', 'angularjs', 'javascript', 'rest', 'tdd']","Senior Angular Web Developer at CIBC (Toronto, ON, Canada)"
758,CIBC,"Toronto, ON, Canada",,,"['ios', 'objective-c', 'xcode', 'tdd', 'swift']","Lead iOS Developer at CIBC (Toronto, ON, Canada)"
759,ElasticSuite,"Denver, CO",,,"['ruby-on-rails', 'javascript', 'mongodb', 'elasticsearch', 'docker']","Full Stack Software Engineer, World Class App at ElasticSuite (Denver, CO)"
760,Royal Jay,"Boise, ID",100000.0,120000.0,"['sql', 'azure', 'database', 'integration', 'c#']","Sr Software Developer at Royal Jay (Boise, ID)"
761,HiringThing,"Portland, OR",,,"['ruby-on-rails', 'reactjs', 'ruby']","Senior Software Engineer (Remote) at HiringThing (Portland, OR)"
762,Ecova (an ENGIE Company),"Saint Paul, MN",67000.0,100000.0,"['c#', '.net', 'asp.net-mvc', 'angular', 'jquery']","C#, .NET, Angular Developer at Ecova (an ENGIE Company) (Saint Paul, MN)"
763,ARANZ Geo,"Christchurch, New Zealand",62506.8,83342.40000000001,"['python', 'c', 'c#', 'azure', 'amazon-web-services']","Senior Software Engineer Python, C#, AZURE at ARANZ Geo (Christchurch, New Zealand)"
764,eNett,"Melbourne, Australia",,,"['salesforce', 'salesforce-lightning', 'salesforce-service-cloud', 'javascript']","Calling ALL Salesforce Developers, we need you! at eNett (Melbourne, Australia)"
765,"Meshify, Inc.","Austin, TX",70000.0,120000.0,"['user-interface', 'javascript', 'node.js', 'graphql', 'go']","Platform Engineer - Full Stack at Meshify, Inc. (Austin, TX)"
766,"Meshify, Inc.","Austin, TX",60000.0,110000.0,"['javascript', 'user-experience', 'user-interface', 'riot.js']","Platform Engineer - Front End at Meshify, Inc. (Austin, TX)"
767,Olo,"New York, NY",,,"['c#', '.net', 'windows', 'sql-server']","Senior Software Engineer - .NET Back-End at Olo (New York, NY) (allows remote)"
768,"Meshify, Inc.","Austin, TX",80000.0,130000.0,"['postgresql', 'go', 'cassandra', 'docker', 'node.js']","Platform Engineer - Backend, Data Pipeline at Meshify, Inc. (Austin, TX)"
769,Rollbar,"San Francisco, CA",75000.0,100000.0,"['ruby', 'python', 'node.js', 'react']","Entry-Level Software/Support Engineer at Rollbar (San Francisco, CA)"
770,BlackRock,"New York, NY",,,['network'],"Firewall Specialist  Vice President at BlackRock (New York, NY)"
771,IDwall,"São Paulo, Brazil",,,['culture'],"Java Developer at IDwall (São Paulo, Brazil)"
772,Bell Media Digital,"Montreal, QC, Canada",,,"['javascript', 'php', 'angularjs', 'html', 'css']","Web Developer, Bell Media  Apply now at Bell Media Digital (Montreal, QC, Canada)"
773,Bell,"Québec City, QC, Canada",,,"['clojure', 'java', 'javascript', 'html', 'css']","Specialist, Software Solutions  Apply now at Bell (Québec City, QC, Canada)"
774,Oddball,"Culver City, CA",130000.0,150000.0,"['amazon-web-services', 'devops', 'chef', 'ansible', 'puppet']","Mid to Senior DevOps engineer at Oddball (Culver City, CA) (allows remote)"
775,JP Morgan Chase,"Jersey City, NJ",,,"['pega', 'java', 'websphere', 'weblogic']","Pega- PRPC  Software Engineer Lead at JP Morgan Chase (Jersey City, NJ)"
776,JP Morgan Chase,"Jersey City, NJ",,,"['linux', 'unix', 'automation', 'cloud']","Linux Engineer - Cloud Services at JP Morgan Chase (Jersey City, NJ)"
777,Percept.AI,"Sunnyvale, CA",80000.0,110000.0,"['python', 'system', 'aws']","Backend Engineer at Percept.AI (Sunnyvale, CA)"
778,JP Morgan Chase,"Jersey City, NJ",,,"['aws', 'malware', 'python', 'azure', 'cloud']","Senior CyberSecurity Incident Response/ Attack Analysis - Cloud Specialist at JP Morgan Chase (Jersey City, NJ)"
779,Next Gear Solutions,"Atlanta, GA",65000.0,90000.0,"['c#', '.net', 'angular', 'sql', 'xamarin']","Mid-Level .NET Software Engineer (Midtown Atlanta) at Next Gear Solutions (Atlanta, GA)"
780,JP Morgan Chase,"Jersey City, NJ",,,"['java', 'dns', 'dhcp', 'python']","Security Developer Lead at JP Morgan Chase (Jersey City, NJ)"
781,JP Morgan Chase,"Jersey City, NJ",,,"['cloud', 'mesos', 'zookeeper', 'kubernetes']","Senior Infrastructure Architect/DevOps Engineer at JP Morgan Chase (Jersey City, NJ)"
782,Bell,"Toronto, ON, Canada",,,"['sql', 'powershell', '.net', 'tsql', 'windows', 'sysadmin']","Service Reliability Engineering - IPTV Specialist  Apply now at Bell (Toronto, ON, Canada)"
783,JP Morgan Chase,"Jersey City, NJ",,,"['restful', 'json', 'java', 'python', 'jenkins']","Infrastructure Developer at JP Morgan Chase (Jersey City, NJ)"
784,Arm,"San Jose, CA",,,"['c++', 'c', 'arm', 'optimization', 'cpu']","Senior Software Optimization Engineer at Arm (San Jose, CA)"
785,Bell,"Québec City, QC, Canada",,,"['clojure', 'java', 'javascript', 'html', 'css']","Specialist, Software Solutions  Apply now at Bell (Québec City, QC, Canada)"
786,Bell,"Québec City, QC, Canada",,,"['java', 'python', 'javascript', 'node.js', 'linux']","Software Developer, Unified Communications at Bell (Québec City, QC, Canada)"
787,JP Morgan Chase,"Jersey City, NJ",,,"['kubernetes', 'mesos', 'zookeeper', 'cloud']","Infrastructure Transformation Architect at JP Morgan Chase (Jersey City, NJ)"
788,Bell,"Mississauga, ON, Canada",,,"['tdd', 'web-services', 'agile', 'devops', 'iot']","Senior Manager, IoT at Bell (Mississauga, ON, Canada)"
789,Bell,"Montreal, QC, Canada",,,"['java', 'python', 'c++', 'ansible', 'puppet']","Creative Software Developer, Unified Communications at Bell (Montreal, QC, Canada)"
790,JP Morgan Chase,"Jersey City, NJ",,,"['java', 'angularjs', 'maven', 'kafka', 'spring']","Infrastructure Development Lead at JP Morgan Chase (Jersey City, NJ)"
791,Bell,"Montreal, QC, Canada",,,"['java', 'hadoop', 'apache-kafka', 'openstack', 'microservices']","Senior Software Developer, Network Automation Platforms at Bell (Montreal, QC, Canada)"
792,JP Morgan Chase,"Jersey City, NJ",,,"['java', 'angularjs', 'maven', 'kafka', 'springboot']","Infrastructure Development Lead at JP Morgan Chase (Jersey City, NJ)"
793,Bell,"Montreal, QC, Canada",,,"['cloud', 'devops', 'agile', 'containers', 'automation']","Software Development Manager at Bell (Montreal, QC, Canada)"
794,Bell,"Montreal, QC, Canada",,,"['agile', 'scrum', 'project-management', 'kanban', 'lean']","Scrum Master, Unified Communications and IoT at Bell (Montreal, QC, Canada)"
795,JP Morgan Chase,"Houston, TX",,,"['java', 'dns', 'ntp', 'dhcp', 'sql']","Infrastructure Support - Vice President at JP Morgan Chase (Houston, TX)"
796,Paysafe,"Wien, Austria",40789.0,58270.0,"['html', 'css', 'javascript', 'polymer']","JAVA Software Developer at Paysafe (Wien, Austria)"
797,CSC Generation,"Palo Alto, CA",,,"['python', 'django', 'angular', 'node.js', 'javascript']","CTO (hands-on) at CSC Generation (Palo Alto, CA)"
798,"Untangle, Inc.","Arvada, CO",,,"['web-services', 'security', 'cloud']","Sr. Software Engineer - Cloud Engineering at Untangle, Inc. (Arvada, CO)"
799,D-Wave Systems,"Burnaby, BC, Canada",,,"['c++', 'python', 'computer-science', 'open-source']","Senior Software Developer (Open Sourcing Quantum Computing Apps - Python & C++) at D-Wave Systems (Burnaby, BC, Canada)"
800,RBC I&TS,"Toronto, ON, Canada",,,"['agile', 'blueprism', 'rpa', 'windows', 'pega']","Robotics Process Automation (RPA) Scrum Master at RBC I&TS (Toronto, ON, Canada)"
801,Peaksware,"Denver, CO",,,"['go', 'python', '.net', 'c#', 'aws']","Software Engineer - Tech Lead at Peaksware (Denver, CO)"
802,BrightPlan,"San Jose, CA",130000.0,160000.0,"['javascript', 'reactjs', 'css', 'redux']","Senior Javascript (ReactJS) Architect at BrightPlan (San Jose, CA)"
803,Fractal Industries,"Reston, VA",,,"['amazon-web-services', 'linux', 'windows', 'microservices', 'mesos']","Deployment Manager  Start-Up in Microservices at Fractal Industries (Reston, VA)"
804,Fractal Industries,"Reston, VA",,,"['angularjs', 'javascript', 'npm', 'reactjs']","Front-End Web and Javascript Engineer at Fractal Industries (Reston, VA)"
805,INAIT,"Lausanne, Switzerland",,,"['html5', 'css', 'js', 'python', 'ux']","Front End Web Developer at INAIT (Lausanne, Switzerland)"
806,MayStreet,"New York, NY",,,"['c++', 'python', 'c', 'c#']","C++ Software Engineer Working With Big Data In Real Time at MayStreet (New York, NY)"
807,INAIT,"Lausanne, Switzerland",,,"['python', 'sqlalchemy', 'bottle', 'flask', 'falconframework']","Back End Web Developer at INAIT (Lausanne, Switzerland)"
808,INAIT,"Lausanne, Switzerland",,,"['python', 'testing']","Scientific Python Developer at INAIT (Lausanne, Switzerland)"
809,INAIT,"Lausanne, Switzerland",,,"['deep-learning', 'machine-learning', 'rnn']","Machine/Deep Learning Engineer at INAIT (Lausanne, Switzerland)"
810,Fractal Industries,"Reston, VA",,,"['aws', 'java', 'scala', 'automation', 'jenkins']","Sr. Cloud Platform Automation Engineer at Fractal Industries (Reston, VA)"
811,Vorne,"Chicago, IL",100000.0,130000.0,"['c++', 'javascript', 'embedded', 'relational-database', 'oop']","C++ / JS Developer (All Excellence, No Politics, $100K+) at Vorne (Chicago, IL)"
812,Strong Analytics,"Chicago, IL",80000.0,120000.0,"['python', 'sql', 'machine-learning', 'amazon-web-services', 'apache-spark']","Data Application Engineer at Strong Analytics (Chicago, IL) (allows remote)"
813,NHS Digital,"Leeds, UK",61983.6,76490.4,"['python', 'javascript', 'agile', 'docker', 'sql']","Development Team Manager at NHS Digital (Leeds, UK)"
814,Tucows Inc.,"Kirkland, WA",,,"['c#', '.net', 'sql', 'sql-server', 'asp.net']","Software Engineer at Tucows Inc. (Kirkland, WA)"
815,American Specialty Health Inc.,"San Diego, CA",,,"['ember.js', 'javascript', 'reactjs', 'angularjs']","Front End Engineer I at American Specialty Health Inc. (San Diego, CA)"
816,American Specialty Health Inc.,"San Diego, CA",,,"['user-experience', 'user-interface', 'design', 'wireframe']","UX Designer II at American Specialty Health Inc. (San Diego, CA)"
817,American Specialty Health Inc.,"San Diego, CA",,,"['automation', 'soap', 'unit-testing', 'selenium', 'c#']","Sr. Software Automation Engineer at American Specialty Health Inc. (San Diego, CA)"
818,American Specialty Health Inc.,"San Diego, CA",,,"['qa', 'c#', 'unit-testing', 'selenium', 'microservices']","Manager, QA at American Specialty Health Inc. (San Diego, CA)"
819,American Specialty Health Inc.,"Columbia, SC",,,"['scrum', 'project-management', 'user-interface', 'c#', 'microservices']","Director, Software Engineering at American Specialty Health Inc. (Columbia, SC)"
820,Zopa,"London, UK",,,"['python', 'java', 'c#']","Polyglot Developer - Java & Python at Zopa (London, UK)"
821,Voiteq Ltd,"Lancashire, UK",39564.0,55389.6,"['c#', '.net', 'python', 'android', 'sql']","Full stack skills and want to work on modern .NET? at Voiteq Ltd (Lancashire, UK)"
822,Stockport Metropolitan Borough Council,"Stockport District, UK",40882.8,46158.0,"['asp.net', 'html5', 'amazon-web-services', 'c#', 'docker']","Lead Quality Analyst at Stockport Metropolitan Borough Council (Stockport District, UK)"
823,TopDevz,"Sacramento, CA",,,"['sql-server', 'tableau', 'powerbi', 'mongodb', 'etl', 'sysadmin']","Senior ETL/SQL Developer at TopDevz (Sacramento, CA) (allows remote)"
824,Bede Gaming,"Newcastle upon Tyne, UK",32970.0,59346.0,"['c#', 'api', 'node.js', '.net', 'javascript']","Full Stack Software Engineer at Bede Gaming (Newcastle upon Tyne, UK)"
825,"Amer Sports Digital (Suunto, SportsTracker & More)","Tampere, Finland",,,"['android', 'mobile']","Android Lead Developer at Amer Sports Digital (Suunto, SportsTracker & More) (Tampere, Finland)"
826,"Amer Sports Digital (Suunto, SportsTracker & More)","Vantaa, Finland",,,"['android', 'mobile']","Android Lead Developer  Mobile Team at Amer Sports Digital (Suunto, SportsTracker & More) (Vantaa, Finland)"
827,Gruner + Jahr GmbH & Co KG,"Hamburg, Deutschland",,,"['oop', 'html', 'css', 'javascript', 'frontend']","Frontend Developer (m/w) Special Solutions at Gruner + Jahr GmbH & Co KG (Hamburg, Deutschland)"
828,IrisVR,"New York, NY",120000.0,160000.0,"['docker', 'kubernetes', 'google-cloud-platform', 'go', 'python', 'sysadmin']","DevOps Engineer at IrisVR (New York, NY)"
829,AlphaSights,"London, UK",,,"['python', 'ruby-on-rails', 'javascript', 'ember.js', 'django']","Graduate Software Engineer at AlphaSights (London, UK)"
830,Siemens PLM Software,"Charlotte, NC",,,"['hadoop', 'java', 'sql', 'java-ee', 'linux']","Senior Cloud Software Engineering Manager at Siemens PLM Software (Charlotte, NC)"
831,LiveIntent,"New York, NY",90000.0,150000.0,"['hadoop', 'apache-spark', 'google-bigquery', 'amazon-redshift', 'voldemort']","Data Engineer at LiveIntent (New York, NY)"
832,Siemens PLM Software,"Austin, TX",,,"['c++', 'java', 'oop', 'agile', 'qa']","Moving Mesh Generation Software Engineer at Siemens PLM Software (Austin, TX)"
833,European Bioinformatics Institute (EMBL-EBI),"Hinxton, UK",,,"['git', 'unix']","Ensembl Developer at European Bioinformatics Institute (EMBL-EBI) (Hinxton, UK)"
834,ONEder,"Newark, NJ",100000.0,130000.0,"['c#', 'sql-server', 'asp.net-web-api', 'angularjs', 'azure']","Web Developers: Full Stack, Server Side and Front End at ONEder (Newark, NJ)"
835,Milwaukee Tool,"Brookfield, WI",,,"['c#', '.net', 'tsql', 'erp']","Software Development Manager - ERP at Milwaukee Tool (Brookfield, WI)"
836,Ansira,"Portland, OR",,,"['reactjs', 'php', 'javascript']","Senior Web Developer at Ansira (Portland, OR)"
837,Total Defense,"Hauppauge, NY",75000.0,85000.0,"['php', 'html', 'sql-server', 'wcf', 'c#']","Software Engineer at Total Defense (Hauppauge, NY) (allows remote)"
838,Arachnys,"London, UK",,,"['docker', 'python', 'javascript', 'django', 'angularjs']","Software Engineer at Arachnys (London, UK)"
839,Capgemini Nederland,"Amsterdam, Netherlands",58270.0,93232.0,"['amazon-web-services', 'cloud', 'devops', 'architecture', 'amazon-cloudformation']","AWS Solution Architect (NL-Based) at Capgemini Nederland (Amsterdam, Netherlands)"
840,Eckelmann AG,"Wiesbaden, Deutschland",,,"['c#', 'cloud', 'amazon-web-services', 'azure']","Softwareentwickler (w/m) C# / Cloud at Eckelmann AG (Wiesbaden, Deutschland)"
841,Nexmo,"London, UK",65940.0,145068.0,"['java', 'spring', 'cloud', 'webrtc']","Java Team Lead - Engineering at Nexmo (London, UK)"
842,"Red Rock Tech Solutions, LLC","Albuquerque, NM",,,"['azure', 'sql-server', 'tsql', 'sql-server-2008', 'sysadmin']","Database Developer at Red Rock Tech Solutions, LLC (Albuquerque, NM) (allows remote)"
843,Tangent,"London, UK",52752.0,65940.0,"['django', 'python']","Python Developer at Tangent (London, UK)"
844,Big Wednesday Digital,"Bangkok, Thailand",,,"['scala', 'java', 'python', 'oo', 'hadoop']","Data Applications Engineer - AGODA - Real Time Microservices  at Big Wednesday Digital (Bangkok, Thailand)"
845,New Look,"London, UK",72534.0,98910.0,"['ios', 'swift', 'mobile']","Mobile Technical Lead - iOS at New Look (London, UK)"
846,uberall GmbH,"Berlin, Deutschland",,,"['java', 'groovy', 'mysql', 'grails']","Senior Backend Engineer Groovy / Grails / Java (m/f) - Berlin, DE at uberall GmbH (Berlin, Deutschland)"
847,relayr GmbH,"Berlin, Germany",,,"['qa', 'python', 'automation', 'automated-tests', 'selenium']","QA Engineer (m/f) at relayr GmbH (Berlin, Germany)"
848,Comcast,"Philadelphia, PA",,,"['python', 'puppet', 'linux']","DevOps Engineer, VIPER at Comcast (Philadelphia, PA)"
849,aTalent Recruiting,"Helsinki, Finland",,,"['sql', '.net']","Kehätieto: Ohjelmistokehittäjä (.NET) at aTalent Recruiting (Helsinki, Finland)"
850,Rakuten,"Setagaya, Japan",,,"['machine-learning', 'data-mining', 'statistics', 'bigdata', 'data-science']","Researcher Internship - Finance, Data Science and Machine Learning at Rakuten (Setagaya, Japan)"
851,Labster,"Copenhagen, Denmark",,,"['c#', 'xml', 'unity3d']","C# Software Developer at Labster (Copenhagen, Denmark)"
852,StashAway,Singapore,,,"['scala', 'cassandra', 'apache-kafka', 'akka']",Tech Team Intern at Fast-Growing FinTech Startup at StashAway (Singapore)
853,Buzz,"San Francisco, CA",110000.0,175000.0,"['javascript', 'reactjs', 'ruby-on-rails', 'react-native', 'ruby']","Full Stack Engineer Javascript/React or Ruby at Buzz (San Francisco, CA) (allows remote)"
854,"Jack Henry & Associates, Inc.®","Cedar Falls, IA",90000.0,150000.0,"['scala', 'functional-programming', 'haskell', 'scalaz', 'scala-cats']","Scala Software Engineer at Jack Henry & Associates, Inc.® (Cedar Falls, IA) (allows remote)"
855,COzero,"Surry Hills, Australia",88188.9,115029.0,"['user-interface', 'api', 'ios', 'frontend', 'android']","Frontend Developer, Senior at COzero (Surry Hills, Australia)"
856,Eclipse Trading,"Hong Kong Island, Hong Kong",,,"['java', 'qa', 'testing', 'automation', 'uat']","QA / Test Automation Engineer at Eclipse Trading (Hong Kong Island, Hong Kong)"
857,Intuitive Surgical,"Sunnyvale, CA",,,"['machine-learning', 'c++']","Senior Vision Systems Analyst at Intuitive Surgical (Sunnyvale, CA)"
858,CIBC,"Toronto, ON, Canada",,,"['microsoft-dynamics', 'azure', '.net']","CRM Microsoft Dynamics - Application Developer & Support at CIBC (Toronto, ON, Canada)"
859,New Classrooms,"New York, NY",,,"['qa', 'python', 'automation', 'sql-server', 'json']","Manager, Test Engineering at New Classrooms (New York, NY)"
860,Propiedades.com,"Mexico City, Mexico",,,"['php', 'symfony2', 'javascript', 'mongodb']","Software Engineer at Propiedades.com (Mexico City, Mexico)"
861,Navarik Corp.,"Vancouver, BC, Canada",,,"['sysadmin', 'web-services', 'linux', 'solaris']","System Administrator at Navarik Corp. (Vancouver, BC, Canada)"
862,Article,"Vancouver, BC, Canada",,,"['java', 'javascript', 'jquery', 'angular', 'mysql']","Principal Software Engineer at Article (Vancouver, BC, Canada)"
863,The National Radio Astronomy Observatory,"Charlottesville, VA",55000.0,80000.0,"['linux', 'python', 'sysadmin']","Mid to upper level  Software Engineer who loves DevOps at The National Radio Astronomy Observatory (Charlottesville, VA)"
864,HubSpot,"Cambridge, MA",,,"['java-8', 'hbase', 'elasticsearch', 'api', 'dropwizard']","Sr. Software Engineer, HubSpot CRM Backend at HubSpot (Cambridge, MA)"
865,HubSpot,"Cambridge, MA",,,"['java', 'amazon-redshift', 'snowflake', 'database', 'sql']","Senior Data Engineer  Work with SnowFlake! at HubSpot (Cambridge, MA) (allows remote)"
866,HubSpot,"Cambridge, MA",,,"['java-8', 'reactjs', 'ecmascript-6', 'hadoop', 'dropwizard']","Software Engineer (All Levels) at HubSpot (Cambridge, MA)"
